Mat1	Mat2	Mat3	Pat1	Pat2	Pat3	w0	theta0	d	q	p	w	R	theta	a	payoff	delta	elig	ztheta	gnum	inum	female	SubPop	Alive
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.35429	3.29191	0.865853	0.949141	2.93807	-0.064978	31.6689	31.6689	81	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.75476	2.70178	0.92621	0.891667	2.4123	-0.0551836	-13.2331	-13.2331	82	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.73095	2.68668	0.368671	0.351027	2.23441	-0.0461108	-6.80656	-6.80656	82	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.98131	2.00634	0.456759	0.459886	1.79402	0.026076	1.27722	1.27722	83	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.02407	2.05853	0.421395	0.42369	1.91122	0.0358964	0.945088	0.945088	83	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.74318	2.76816	0.997581	0.949252	2.38244	0.0260141	-19.7424	-19.7424	84	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.79847	2.76451	0.349129	0.381439	2.34599	-0.0353731	12.5686	12.5686	84	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.82792	2.72178	1.04231	1.01561	2.42299	-0.110559	-9.81162	-9.81162	85	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.84677	2.85411	0.4166	0.329218	2.29868	0.00764007	-35.1676	-35.1676	85	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.82811	2.85634	0.446637	0.407436	2.36808	0.0294067	-16.0585	-16.0585	86	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.88433	2.82555	1.02416	1.02101	2.57541	-0.0612364	-1.20099	-1.20099	86	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.70016	2.69875	0.995824	0.998396	2.32718	-0.00146847	1.02743	1.02743	87	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.79836	2.83096	0.328419	0.316194	2.32484	0.0339538	-5.0265	-5.0265	87	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.56941	2.68778	0.846341	0.745538	2.2922	0.123306	-44.7338	-44.7338	88	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.57175	2.48306	0.289665	0.401882	2.10889	-0.0923833	41.7976	41.7976	88	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.01091	2.07646	0.487459	0.385987	1.8006	0.0682824	-42.9342	-42.9342	89	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.10406	1.94885	0.42312	0.475183	1.9339	-0.161676	18.44	18.44	89	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.43035	3.47608	0.83064	0.841407	3.09676	0.0476323	4.47735	4.47735	90	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.31353	3.33473	0.963787	0.995319	2.95071	0.0220799	12.8397	12.8397	90	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.34474	3.27518	0.877042	0.830273	2.90505	-0.0724516	-17.6828	-17.6828	91	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.35431	3.28355	0.866175	0.820141	2.92723	-0.0737116	-17.3883	-17.3883	91	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.10472	2.12921	0.438612	0.228794	1.98848	0.0255182	-85.6762	-85.6762	92	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.99304	1.70375	0.492319	0.536508	1.88048	-0.301344	14.242	14.242	92	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.69197	2.69055	1.01396	0.920029	2.39194	-0.00147221	-37.5272	-37.5272	93	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.83118	2.7251	0.303509	0.333175	2.33328	-0.110498	10.9026	10.9026	93	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.73094	2.70498	0.328953	0.329209	2.26693	-0.0270438	0.100346	0.100346	94	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.69037	2.67836	0.950159	0.905563	2.37534	-0.0125106	-17.6619	-17.6619	94	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.44541	3.45449	0.980712	0.980279	3.04747	0.00945974	-0.174446	-0.174446	95	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.45907	3.47827	0.973856	0.955713	3.07187	0.0200078	-7.37545	-7.37545	95	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.66757	2.63066	0.919036	0.915951	2.41616	-0.0384559	-1.19696	-1.19696	96	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.69714	2.71641	0.321429	0.2913	2.24868	0.020071	-12.2479	-12.2479	96	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.41453	3.52228	0.920619	0.963287	2.81077	0.112238	18.7508	18.7508	97	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.37297	3.46298	0.958969	1.023	2.80616	0.0937576	27.6913	27.6913	97	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.4095	3.46814	0.915223	0.943677	2.8758	0.0610763	11.9664	11.9664	98	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.39482	3.44147	0.9354	0.97152	2.82337	0.0485991	15.0328	15.0328	98	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.00593	1.89264	0.419731	0.504604	1.88435	-0.118014	31.0206	31.0206	99	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.02291	2.11508	0.404664	0.348688	1.91076	0.0960125	-24.2535	-24.2535	99	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.73647	2.83566	0.416289	0.323922	2.2157	0.103317	-40.2757	-40.2757	100	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.82658	2.71025	0.939575	1.00179	2.42155	-0.121172	22.6853	22.6853	100	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.80431	2.76866	1.05269	1.09607	2.48628	-0.0371324	16.8514	16.8514	101	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.89924	2.95811	0.388151	0.349988	2.37078	0.0613271	-16.0529	-16.0529	101	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.04339	1.89939	0.428462	0.359826	1.90555	-0.150001	-24.5128	-24.5128	102	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.0336	1.88763	0.443644	0.36845	1.90141	-0.15205	-26.8157	-26.8157	102	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.1329	1.97139	0.446874	0.461798	1.94304	-0.168235	5.26164	5.26164	103	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.04206	2.05813	0.505617	0.401209	1.82664	0.0167338	-42.3297	-42.3297	103	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.3634	3.34169	0.935526	0.870602	2.83966	-0.0226055	-25.5085	-25.5085	104	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.4047	3.34461	0.881664	0.867247	2.90251	-0.0625907	-5.49167	-5.49167	104	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.73946	2.85636	0.511745	0.540302	2.2431	0.121764	12.6555	12.6555	105	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.92821	2.99634	0.974332	1.04526	2.6283	0.0709696	30.0783	30.0783	105	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.81716	2.79637	0.406858	0.234175	2.41865	-0.0216578	-67.8967	-67.8967	106	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.79581	2.57905	1.018	0.978683	2.58284	-0.225787	-13.3216	-13.3216	106	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.08857	2.07568	0.418501	0.381671	1.85912	-0.0134269	-14.5755	-14.5755	107	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.97912	1.94208	0.479509	0.475205	1.82306	-0.0385815	-1.67032	-1.67032	107	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.36266	3.47064	0.893892	0.919233	2.87682	0.11248	11.139	11.139	108	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.34977	3.41625	0.902615	0.976617	2.86446	0.0692459	31.337	31.337	108	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.70354	2.71435	0.888999	0.806148	2.29138	0.0112605	-33.4413	-33.4413	109	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.64689	2.56859	0.36787	0.393345	2.07573	-0.0815693	9.56563	9.56563	109	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.82544	2.90848	0.343372	0.363055	2.42583	0.0864997	8.45863	8.45863	110	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.77655	2.77761	1.00449	1.05814	2.50213	0.00110264	21.4806	21.4806	110	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.24315	3.31012	0.86311	0.948292	2.77509	0.0697632	36.087	36.087	111	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.30497	3.41995	0.800677	0.824381	2.81339	0.119776	10.4863	10.4863	111	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.30305	3.347	0.932558	0.890415	2.80729	0.0457824	-17.498	-17.498	112	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.39894	3.36702	0.832253	0.867636	2.90633	-0.0332471	13.7866	13.7866	112	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.68431	2.73592	0.307582	0.341868	2.3638	0.0537595	14.3311	14.3311	113	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.6594	2.70589	0.902234	0.92773	2.49786	0.0484199	10.6094	10.6094	113	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.83505	2.82771	0.335707	0.283246	2.46833	-0.00763857	-20.8572	-20.8572	114	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.72966	2.65382	1.01427	0.997249	2.54059	-0.0789949	-6.40331	-6.40331	114	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.02434	2.00316	0.410424	0.473914	1.78625	-0.0220659	24.9552	24.9552	115	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.99932	2.07997	0.429183	0.420843	1.83001	0.0840062	-3.57629	-3.57629	115	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.09394	2.12677	0.390809	0.440356	2.04322	0.0341922	20.3761	20.3761	116	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.91544	2.03473	0.49525	0.502901	1.86801	0.124255	3.39836	3.39836	116	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.75289	2.80898	0.455877	0.422566	2.18734	0.0584201	-13.9774	-13.9774	117	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.87558	2.83495	0.987985	0.985772	2.40789	-0.0423249	-0.856217	-0.856217	117	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.04803	2.02247	0.425386	0.449059	1.89905	-0.0266184	9.27172	9.27172	118	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.97291	2.04309	0.471836	0.434763	1.83665	0.073099	-15.75	-15.75	118	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.66214	2.70391	0.399137	0.407088	2.25097	0.0435056	3.29487	3.29487	119	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.7468	2.78429	0.905826	0.905053	2.51271	0.0390517	-0.318927	-0.318927	119	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.07871	2.17864	0.440179	0.418679	1.978	0.1041	-9.3815	-9.3815	120	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.02374	2.00182	0.473406	0.538276	1.95439	-0.022836	25.4823	25.4823	120	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.11733	2.10599	0.524282	0.519991	2.01743	-0.0118158	-1.70018	-1.70018	121	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.14257	2.15489	0.505344	0.487467	2.05188	0.0128356	-7.22486	-7.22486	121	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.89938	2.80686	1.00898	0.977603	2.62854	-0.0963767	-11.6506	-11.6506	122	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.78562	2.80048	0.473273	0.403015	2.35443	0.0154832	-28.4557	-28.4557	122	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.02382	1.96513	0.506993	0.502326	1.76677	-0.0611377	-1.77955	-1.77955	123	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.12361	2.12037	0.428123	0.395173	1.97068	-0.00338146	-13.1444	-13.1444	123	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.63447	2.68655	0.292237	0.299895	2.20637	0.0542479	3.20228	3.20228	124	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.60243	2.63181	0.875432	0.893979	2.28635	0.030612	7.60504	7.60504	124	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.84145	2.80956	0.950041	0.971517	2.53892	-0.0332197	8.36811	8.36811	125	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.70427	2.79217	0.451409	0.406637	2.23643	0.0915575	-19.3244	-19.3244	125	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.80868	2.73047	0.375913	0.27154	2.41499	-0.0814705	-39.1943	-39.1943	126	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.75305	2.6086	1.02288	0.927655	2.57878	-0.150468	-33.9961	-33.9961	126	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.08789	2.244	0.478187	0.513475	1.92264	0.162615	16.2261	16.2261	127	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.06257	2.13972	0.487559	0.580875	1.91327	0.0803605	39.8908	39.8908	127	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.74175	2.734	0.959747	0.980264	2.45699	-0.00807278	8.15418	8.15418	128	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.7493	2.80691	0.370258	0.347252	2.26837	0.0600141	-9.66643	-9.66643	128	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.41361	3.39622	0.844908	0.770249	2.8922	-0.0181194	-29.4371	-29.4371	129	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.31277	3.2481	0.952878	0.943145	2.82172	-0.0673708	-3.69394	-3.69394	129	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.40192	3.34148	0.924313	0.858684	2.87668	-0.0629516	-24.9931	-24.9931	130	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.40817	3.3318	0.913142	0.869887	2.88986	-0.0795535	-16.267	-16.267	130	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.75799	2.90688	0.33301	0.214487	2.38499	0.155098	-54.1251	-54.1251	131	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.70032	2.58142	0.965562	1.06108	2.49491	-0.123855	34.7635	34.7635	131	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.67116	2.68609	0.938885	1.0197	2.34382	0.0155609	32.7335	32.7335	132	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.71693	2.85906	0.324372	0.301486	2.23531	0.148046	-10.3841	-10.3841	132	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.77283	2.7229	1.01693	1.02936	2.49816	-0.0520025	4.77055	4.77055	133	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.83811	2.87232	0.364412	0.326927	2.38772	0.0356412	-15.4337	-15.4337	133	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.58473	2.71103	0.973661	0.977947	2.4594	0.131565	1.91639	1.91639	134	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.77539	2.80377	0.233644	0.330749	2.44974	0.0295676	39.7832	39.7832	134	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.82381	2.81377	0.334551	0.242337	2.43518	-0.0104571	-36.5795	-36.5795	135	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.70101	2.59509	1.0173	0.990333	2.48069	-0.110334	-9.91229	-9.91229	135	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.73795	2.76521	0.958991	0.930613	2.62879	0.0283885	-11.615	-11.615	136	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.76131	2.73941	0.357952	0.384784	2.43196	-0.0228076	10.5407	10.5407	136	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.44149	3.41127	0.886744	0.892325	2.92668	-0.0314861	2.17753	2.17753	137	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.34803	3.38123	0.977575	0.925373	2.88736	0.0345821	-21.475	-21.475	137	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.33076	3.17646	0.836212	0.863493	2.8784	-0.160731	9.66895	9.66895	138	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.29977	3.28458	0.870746	0.72758	2.86544	-0.0158172	-56.5507	-56.5507	138	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.06133	3.01423	0.855616	0.807677	2.6375	-0.0490633	-18.4514	-18.4514	139	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.21482	3.15079	0.659509	0.615815	2.7821	-0.0667034	-16.5919	-16.5919	139	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.76316	2.85315	0.404119	0.423085	2.33416	0.0937305	8.20138	8.20138	140	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.80029	2.84538	0.974772	1.02014	2.55505	0.0469681	18.8575	18.8575	140	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.01552	2.00229	0.497895	0.595222	1.84068	-0.0137878	38.5062	38.5062	141	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.14137	2.26467	0.436151	0.421259	1.91074	0.128428	-6.63879	-6.63879	141	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.83435	2.90776	1.00758	0.967404	2.50826	0.0764634	-17.1177	-17.1177	142	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.79738	2.77511	0.42434	0.483631	2.33492	-0.0231988	23.2844	23.2844	142	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.07744	2.10271	0.452648	0.474111	1.86919	0.0263214	8.76993	8.76993	143	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.08454	2.08566	0.464727	0.485632	1.84332	0.00116076	8.36987	8.36987	143	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.38528	3.37104	0.836211	0.83627	2.98241	-0.0148379	0.0234409	0.0234409	144	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.31191	3.31426	0.915758	0.901617	2.89012	0.00243954	-5.66758	-5.66758	144	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.91966	1.77921	0.388567	0.403882	1.90544	-0.146297	5.48412	5.48412	145	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.94452	1.93474	0.373571	0.288341	1.96344	-0.0101821	-33.8166	-33.8166	145	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.92124	1.90041	0.424443	0.384344	1.79722	-0.0216951	-15.7662	-15.7662	146	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.99242	1.92675	0.383888	0.365191	1.83217	-0.0684057	-7.091	-7.091	146	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.66811	2.7179	0.938995	0.981843	2.30404	0.0518721	17.8812	17.8812	147	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.72684	2.80905	0.320297	0.33481	2.29178	0.0856349	6.23214	6.23214	147	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.37706	3.30606	0.935529	0.940699	2.91727	-0.0739559	1.95244	1.95244	148	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.41951	3.41075	0.885186	0.82191	2.93329	-0.00912339	-25.1269	-25.1269	148	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.07074	2.18424	0.407209	0.348548	1.94119	0.118229	-25.9159	-25.9159	149	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.98577	1.894	0.421581	0.548894	1.85307	-0.0955956	47.3076	47.3076	149	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.62997	2.58917	0.924885	0.783325	2.31102	-0.0425055	-54.7619	-54.7619	150	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.67932	2.53054	0.299544	0.315616	2.24677	-0.154982	5.71978	5.71978	150	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.99793	2.01598	0.517935	0.529828	1.68664	0.0188097	4.82976	4.82976	151	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.14097	2.1667	0.426898	0.427917	1.82106	0.0268007	0.416594	0.416594	151	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.15909	2.28206	0.407434	0.459077	1.88862	0.128095	23.016	23.016	152	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	1.94949	2.05694	0.549865	0.605972	1.63048	0.111934	24.65	24.65	152	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.3538	3.30915	0.777468	0.673837	2.88213	-0.0465076	-39.9653	-39.9653	153	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.22624	3.1254	0.917233	0.906392	2.77114	-0.105035	-4.00037	-4.00037	153	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.77673	2.92532	0.357109	0.320985	2.35328	0.154789	-16.4918	-16.4918	154	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.72747	2.72573	0.988603	1.06967	2.40693	-0.00180981	32.3785	32.3785	154	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.92061	2.89344	1.023	1.02088	2.76602	-0.0282973	-0.82936	-0.82936	155	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.81398	2.84754	0.482511	0.460818	2.43858	0.0349605	-8.92671	-8.92671	155	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.25525	3.31949	0.959213	1.01928	2.73795	0.0669191	25.3849	25.3849	156	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.41671	3.49808	0.796965	0.825686	2.85541	0.0847617	12.324	12.324	156	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.37587	3.37302	0.925471	0.911035	2.92732	-0.00297648	-5.76043	-5.76043	157	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.4245	3.39449	0.885889	0.887155	2.982	-0.031269	0.493972	0.493972	157	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.20434	3.3245	0.734904	0.683228	2.53485	0.125174	-22.9705	-22.9705	158	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.13494	3.13927	0.822036	0.915026	2.49415	0.00450795	37.3306	37.3306	158	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.39469	3.40576	0.841127	0.865691	2.82358	0.0115346	9.91688	9.91688	159	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.29084	3.35204	0.946852	0.925664	2.78982	0.0637589	-8.93086	-8.93086	159	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.85357	2.73484	0.327113	0.266226	2.46841	-0.123677	-22.162	-22.162	160	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.69768	2.60286	1.06536	0.931277	2.43744	-0.0987705	-49.7045	-49.7045	160	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	2.75742	2.82808	1.02065	0.989151	2.56782	0.0736028	-13.3863	-13.3863	161	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.84976	2.81411	0.354748	0.416462	2.45769	-0.0371356	23.9732	23.9732	161	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.45077	3.36311	0.894516	0.816171	2.99152	-0.0913167	-29.2047	-29.2047	162	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	1	1	3.35604	3.29106	0.972932	0.900125	2.91743	-0.0676879	-27.627	-27.627	162	2	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.09736	1.9793	0.496711	0.463842	1.96592	-0.122974	-11.9701	-11.9701	163	1	1	0	1
0.5	0.1	0	0.5	0.1	0	1	0.2	0	0	0	2.10267	2.06213	0.494839	0.406123	1.99742	-0.0422327	-34.3267	-34.3267	163	2	1	0	1
